 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.065
08:15;0.159
08:30;0.290
08:45;0.547
09:00;0.974
09:15;1.375
09:30;1.817
09:45;2.166
10:00;2.552
10:15;2.862
10:30;3.488
10:45;3.805
11:00;4.100
11:15;4.577
11:30;4.728
11:45;4.776
12:00;4.908
12:15;5.019
12:30;5.037
12:45;5.033
13:00;5.051
13:15;5.058
13:30;5.047
13:45;5.053
14:00;5.049
14:15;5.053
14:30;5.049
14:45;5.050
15:00;5.041
15:15;5.036
15:30;5.031
15:45;4.909
16:00;4.631
16:15;4.314
16:30;3.981
16:45;3.652
17:00;3.134
17:15;2.816
17:30;2.398
17:45;1.965
18:00;1.521
18:15;1.117
18:30;0.770
18:45;0.531
19:00;0.347
19:15;0.264
19:30;0.175
19:45;0.095
20:00;0.030
20:15;0.000
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
