 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.002
06:30;0.038
06:45;0.072
07:00;0.153
07:15;0.255
07:30;0.361
07:45;0.652
08:00;1.035
08:15;1.362
08:30;1.780
08:45;2.049
09:00;1.559
09:15;2.066
09:30;3.134
09:45;3.577
10:00;3.298
10:15;2.257
10:30;1.034
10:45;1.151
11:00;1.581
11:15;1.419
11:30;1.635
11:45;1.940
12:00;1.533
12:15;2.167
12:30;2.948
12:45;3.908
13:00;3.565
13:15;2.336
13:30;2.506
13:45;2.469
14:00;1.387
14:15;1.955
14:30;2.251
14:45;3.343
15:00;3.441
15:15;3.147
15:30;3.465
15:45;3.353
16:00;3.304
16:15;2.904
16:30;2.632
16:45;2.143
17:00;1.989
17:15;1.752
17:30;2.256
17:45;2.059
18:00;1.517
18:15;1.401
18:30;1.566
18:45;1.400
19:00;0.889
19:15;0.938
19:30;0.696
19:45;0.691
20:00;0.574
20:15;0.574
20:30;0.431
20:45;0.302
21:00;0.302
21:15;0.257
21:30;0.102
21:45;0.062
22:00;0.020
22:15;0.001
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
