 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.008
07:00;0.059
07:15;0.105
07:30;0.231
07:45;0.278
08:00;0.443
08:15;0.558
08:30;0.817
08:45;0.884
09:00;0.698
09:15;0.574
09:30;0.800
09:45;0.947
10:00;0.606
10:15;0.938
10:30;0.910
10:45;0.948
11:00;0.963
11:15;1.593
11:30;2.144
11:45;2.070
12:00;2.433
12:15;2.081
12:30;2.620
12:45;2.438
13:00;1.471
13:15;0.949
13:30;1.206
13:45;1.247
14:00;0.894
14:15;1.453
14:30;2.581
14:45;1.300
15:00;1.101
15:15;2.118
15:30;2.285
15:45;2.766
16:00;4.044
16:15;3.040
16:30;3.600
16:45;3.658
17:00;2.539
17:15;3.587
17:30;3.344
17:45;2.738
18:00;2.249
18:15;1.402
18:30;1.312
18:45;1.510
19:00;1.228
19:15;0.717
19:30;0.761
19:45;0.782
20:00;0.407
20:15;0.414
20:30;0.328
20:45;0.260
21:00;0.169
21:15;0.091
21:30;0.038
21:45;0.002
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
