 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;0.000
07:15;0.000
07:30;0.050
07:45;0.145
08:00;0.479
08:15;1.103
08:30;1.641
08:45;2.102
09:00;2.654
09:15;2.733
09:30;3.113
09:45;3.909
10:00;4.151
10:15;4.726
10:30;4.965
10:45;5.010
11:00;5.013
11:15;4.945
11:30;5.013
11:45;5.015
12:00;5.031
12:15;5.036
12:30;5.036
12:45;5.032
13:00;5.033
13:15;5.032
13:30;5.033
13:45;5.036
14:00;5.035
14:15;5.041
14:30;5.042
14:45;5.038
15:00;4.879
15:15;4.871
15:30;4.440
15:45;3.790
16:00;2.984
16:15;2.785
16:30;2.011
16:45;1.796
17:00;1.252
17:15;1.644
17:30;0.903
17:45;0.499
18:00;0.410
18:15;0.267
18:30;0.164
18:45;0.085
19:00;0.011
19:15;0.000
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
