 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.000
07:30;0.039
07:45;0.140
08:00;0.395
08:15;0.640
08:30;0.890
08:45;1.130
09:00;1.534
09:15;1.985
09:30;2.165
09:45;2.353
10:00;3.287
10:15;3.004
10:30;2.469
10:45;2.724
11:00;3.063
11:15;4.376
11:30;4.922
11:45;5.020
12:00;5.017
12:15;5.019
12:30;5.023
12:45;5.023
13:00;5.022
13:15;5.045
13:30;5.045
13:45;4.398
14:00;3.082
14:15;3.831
14:30;4.785
14:45;3.932
15:00;2.058
15:15;2.126
15:30;2.940
15:45;1.650
16:00;1.512
16:15;1.769
16:30;1.378
16:45;1.607
17:00;3.519
17:15;3.061
17:30;1.531
17:45;2.305
18:00;1.938
18:15;1.634
18:30;1.186
18:45;0.888
19:00;0.591
19:15;0.420
19:30;0.344
19:45;0.292
20:00;0.237
20:15;0.172
20:30;0.096
20:45;0.056
21:00;0.011
21:15;0.000
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
