 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.000
06:15;0.040
06:30;0.079
06:45;0.126
07:00;0.190
07:15;0.250
07:30;0.399
07:45;0.677
08:00;1.012
08:15;1.390
08:30;1.770
08:45;2.052
09:00;2.304
09:15;2.711
09:30;3.111
09:45;3.471
10:00;3.792
10:15;4.127
10:30;4.453
10:45;4.300
11:00;3.989
11:15;4.200
11:30;3.990
11:45;3.815
12:00;4.725
12:15;3.778
12:30;4.028
12:45;3.919
13:00;4.621
13:15;5.040
13:30;5.043
13:45;4.794
14:00;4.687
14:15;5.016
14:30;5.041
14:45;5.038
15:00;5.038
15:15;5.042
15:30;4.595
15:45;4.937
16:00;4.938
16:15;4.729
16:30;4.377
16:45;4.117
17:00;3.783
17:15;3.401
17:30;3.030
17:45;2.645
18:00;2.244
18:15;1.854
18:30;1.392
18:45;1.065
19:00;0.737
19:15;0.505
19:30;0.417
19:45;0.382
20:00;0.345
20:15;0.315
20:30;0.276
20:45;0.242
21:00;0.197
21:15;0.148
21:30;0.101
21:45;0.067
22:00;0.033
22:15;0.004
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
