 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.033
06:45;0.076
07:00;0.122
07:15;0.211
07:30;0.340
07:45;0.650
08:00;0.915
08:15;1.152
08:30;1.295
08:45;1.870
09:00;2.119
09:15;2.418
09:30;2.888
09:45;3.552
10:00;3.003
10:15;3.437
10:30;3.709
10:45;2.771
11:00;2.101
11:15;2.825
11:30;2.972
11:45;2.423
12:00;2.145
12:15;2.743
12:30;2.700
12:45;4.393
13:00;4.967
13:15;5.003
13:30;4.925
13:45;4.959
14:00;5.047
14:15;4.917
14:30;4.779
14:45;4.406
15:00;4.720
15:15;4.505
15:30;4.931
15:45;4.113
16:00;3.259
16:15;3.044
16:30;3.729
16:45;2.810
17:00;3.381
17:15;3.211
17:30;3.016
17:45;2.649
18:00;1.979
18:15;1.754
18:30;1.289
18:45;0.890
19:00;0.574
19:15;0.415
19:30;0.345
19:45;0.327
20:00;0.287
20:15;0.250
20:30;0.175
20:45;0.134
21:00;0.105
21:15;0.072
21:30;0.031
21:45;0.002
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
