 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.017
07:45;0.128
08:00;0.201
08:15;0.302
08:30;0.460
08:45;0.570
09:00;0.636
09:15;0.679
09:30;0.677
09:45;0.975
10:00;1.126
10:15;1.541
10:30;1.849
10:45;1.355
11:00;1.497
11:15;1.456
11:30;3.651
11:45;3.465
12:00;3.922
12:15;2.037
12:30;3.564
12:45;2.812
13:00;3.462
13:15;4.241
13:30;4.237
13:45;1.316
14:00;3.786
14:15;2.880
14:30;3.808
14:45;4.900
15:00;4.759
15:15;3.439
15:30;4.674
15:45;4.769
16:00;4.283
16:15;4.536
16:30;3.836
16:45;4.075
17:00;3.948
17:15;3.549
17:30;2.928
17:45;2.510
18:00;1.125
18:15;1.040
18:30;0.924
18:45;0.648
19:00;0.402
19:15;0.155
19:30;0.064
19:45;0.072
20:00;0.529
20:15;0.280
20:30;0.161
20:45;0.028
21:00;0.000
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
