 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.001
06:15;0.047
06:30;0.093
06:45;0.138
07:00;0.212
07:15;0.290
07:30;0.457
07:45;0.687
08:00;1.054
08:15;1.467
08:30;1.834
08:45;2.071
09:00;1.876
09:15;2.757
09:30;3.218
09:45;3.586
10:00;3.368
10:15;3.410
10:30;3.921
10:45;4.731
11:00;4.685
11:15;3.374
11:30;4.962
11:45;4.914
12:00;4.708
12:15;4.184
12:30;4.414
12:45;1.935
13:00;1.407
13:15;1.640
13:30;0.669
13:45;1.223
14:00;1.844
14:15;1.727
14:30;2.746
14:45;3.395
15:00;3.507
15:15;4.682
15:30;2.135
15:45;1.951
16:00;0.616
16:15;0.978
16:30;1.454
16:45;1.374
17:00;0.825
17:15;0.617
17:30;1.062
17:45;0.965
18:00;0.723
18:15;0.612
18:30;0.447
18:45;0.811
19:00;1.188
19:15;0.873
19:30;0.766
19:45;0.497
20:00;0.400
20:15;0.366
20:30;0.356
20:45;0.338
21:00;0.311
21:15;0.374
21:30;0.133
21:45;0.028
22:00;0.003
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
