 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.000
07:00;0.051
07:15;0.046
07:30;0.081
07:45;0.236
08:00;0.334
08:15;0.323
08:30;0.189
08:45;0.280
09:00;0.415
09:15;0.517
09:30;0.539
09:45;0.601
10:00;0.937
10:15;1.037
10:30;0.897
10:45;1.053
11:00;1.079
11:15;1.029
11:30;1.172
11:45;0.861
12:00;0.814
12:15;1.000
12:30;1.045
12:45;0.974
13:00;0.695
13:15;0.772
13:30;0.823
13:45;0.747
14:00;0.599
14:15;0.603
14:30;0.486
14:45;0.617
15:00;0.589
15:15;0.568
15:30;0.808
15:45;0.822
16:00;0.631
16:15;0.515
16:30;0.570
16:45;0.515
17:00;0.550
17:15;0.460
17:30;0.547
17:45;0.602
18:00;0.391
18:15;0.424
18:30;0.454
18:45;0.327
19:00;0.203
19:15;0.137
19:30;0.087
19:45;0.077
20:00;0.082
20:15;0.047
20:30;0.104
20:45;0.113
21:00;0.031
21:15;0.000
21:30;0.000
21:45;0.000
22:00;0.000
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
