 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.041
07:00;0.085
07:15;0.162
07:30;0.288
07:45;0.535
08:00;0.762
08:15;0.977
08:30;1.306
08:45;1.764
09:00;2.151
09:15;2.607
09:30;2.958
09:45;3.454
10:00;3.897
10:15;4.245
10:30;4.501
10:45;4.827
11:00;4.891
11:15;5.022
11:30;5.024
11:45;5.024
12:00;5.025
12:15;5.026
12:30;5.025
12:45;5.024
13:00;5.023
13:15;5.011
13:30;5.023
13:45;5.028
14:00;5.042
14:15;5.038
14:30;5.033
14:45;5.023
15:00;5.033
15:15;4.995
15:30;4.203
15:45;4.955
16:00;4.944
16:15;4.497
16:30;4.156
16:45;3.820
17:00;3.332
17:15;2.567
17:30;2.696
17:45;2.457
18:00;1.962
18:15;1.934
18:30;1.372
18:45;1.170
19:00;0.996
19:15;0.864
19:30;0.640
19:45;0.585
20:00;0.473
20:15;0.341
20:30;0.295
20:45;0.227
21:00;0.150
21:15;0.057
21:30;0.004
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
