 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.000
06:45;0.052
07:00;0.100
07:15;0.179
07:30;0.254
07:45;0.381
08:00;0.845
08:15;0.802
08:30;1.150
08:45;1.532
09:00;2.070
09:15;2.394
09:30;2.907
09:45;3.112
10:00;3.775
10:15;4.163
10:30;4.293
10:45;4.811
11:00;4.995
11:15;5.026
11:30;5.025
11:45;5.026
12:00;5.027
12:15;5.025
12:30;5.028
12:45;5.029
13:00;5.029
13:15;5.032
13:30;5.038
13:45;5.040
14:00;5.048
14:15;5.044
14:30;5.045
14:45;5.043
15:00;5.037
15:15;5.034
15:30;4.962
15:45;4.861
16:00;4.676
16:15;4.496
16:30;4.224
16:45;3.881
17:00;3.552
17:15;3.210
17:30;2.774
17:45;2.462
18:00;1.951
18:15;1.556
18:30;1.281
18:45;0.969
19:00;0.676
19:15;0.478
19:30;0.491
19:45;0.401
20:00;0.352
20:15;0.328
20:30;0.257
20:45;0.193
21:00;0.104
21:15;0.045
21:30;0.000
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
