 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;
08:15;0.000
08:30;0.000
08:45;0.006
09:00;0.044
09:15;0.107
09:30;0.167
09:45;0.283
10:00;0.331
10:15;0.294
10:30;0.378
10:45;0.515
11:00;0.649
11:15;0.998
11:30;1.609
11:45;2.749
12:00;2.736
12:15;1.416
12:30;1.933
12:45;2.426
13:00;0.524
13:15;0.652
13:30;2.407
13:45;1.275
14:00;2.623
14:15;4.040
14:30;4.631
14:45;3.114
15:00;4.164
15:15;2.781
15:30;3.247
15:45;3.421
16:00;3.582
16:15;1.606
16:30;3.789
16:45;3.117
17:00;1.718
17:15;1.621
17:30;2.069
17:45;1.527
18:00;1.111
18:15;0.549
18:30;0.252
18:45;0.164
19:00;0.071
19:15;0.014
19:30;0.000
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
