 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.000
07:30;0.038
07:45;0.112
08:00;0.172
08:15;0.164
08:30;0.141
08:45;0.130
09:00;0.117
09:15;0.137
09:30;0.167
09:45;0.092
10:00;0.073
10:15;0.100
10:30;0.217
10:45;0.223
11:00;0.176
11:15;0.229
11:30;0.364
11:45;0.421
12:00;0.406
12:15;0.357
12:30;0.366
12:45;0.370
13:00;0.508
13:15;0.702
13:30;1.049
13:45;1.305
14:00;0.814
14:15;0.780
14:30;1.447
14:45;1.334
15:00;2.528
15:15;1.460
15:30;3.514
15:45;1.712
16:00;2.907
16:15;2.401
16:30;2.066
16:45;2.708
17:00;1.453
17:15;1.577
17:30;2.031
17:45;2.636
18:00;2.271
18:15;1.655
18:30;1.347
18:45;0.877
19:00;0.571
19:15;0.446
19:30;0.369
19:45;0.324
20:00;0.215
20:15;0.152
20:30;0.053
20:45;0.020
21:00;0.000
21:15;0.000
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
