 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.018
06:30;0.066
06:45;0.110
07:00;0.154
07:15;0.252
07:30;0.409
07:45;0.712
08:00;1.113
08:15;1.270
08:30;1.543
08:45;1.890
09:00;2.195
09:15;2.600
09:30;3.015
09:45;3.418
10:00;3.893
10:15;4.011
10:30;3.105
10:45;3.103
11:00;2.382
11:15;2.704
11:30;3.705
11:45;4.294
12:00;4.470
12:15;4.096
12:30;3.043
12:45;4.824
13:00;4.779
13:15;4.677
13:30;5.037
13:45;5.032
14:00;5.039
14:15;4.986
14:30;5.030
14:45;5.033
15:00;5.035
15:15;5.032
15:30;5.028
15:45;5.019
16:00;4.831
16:15;4.614
16:30;4.331
16:45;4.008
17:00;3.595
17:15;3.294
17:30;2.910
17:45;2.515
18:00;2.104
18:15;1.686
18:30;1.262
18:45;0.892
19:00;0.544
19:15;0.391
19:30;0.355
19:45;0.330
20:00;0.302
20:15;0.268
20:30;0.230
20:45;0.185
21:00;0.111
21:15;0.083
21:30;0.042
21:45;0.012
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
