 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.025
06:30;0.066
06:45;0.105
07:00;0.146
07:15;0.231
07:30;0.469
07:45;0.731
08:00;1.091
08:15;1.468
08:30;1.716
08:45;1.990
09:00;2.397
09:15;2.750
09:30;3.202
09:45;3.498
10:00;3.828
10:15;4.130
10:30;4.445
10:45;4.735
11:00;4.967
11:15;5.030
11:30;5.035
11:45;5.033
12:00;5.032
12:15;5.032
12:30;5.031
12:45;5.031
13:00;5.033
13:15;5.040
13:30;5.048
13:45;5.043
14:00;5.010
14:15;5.051
14:30;5.055
14:45;5.052
15:00;5.012
15:15;5.045
15:30;5.019
15:45;4.868
16:00;4.946
16:15;4.696
16:30;4.409
16:45;4.062
17:00;3.739
17:15;3.437
17:30;2.587
17:45;2.502
18:00;2.020
18:15;1.719
18:30;1.399
18:45;0.959
19:00;0.781
19:15;0.622
19:30;0.524
19:45;0.495
20:00;0.448
20:15;0.390
20:30;0.350
20:45;0.282
21:00;0.219
21:15;0.149
21:30;0.082
21:45;0.047
22:00;0.008
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
