 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.008
07:30;0.013
07:45;0.023
08:00;0.022
08:15;0.016
08:30;0.091
08:45;0.182
09:00;0.143
09:15;0.241
09:30;0.467
09:45;0.677
10:00;0.641
10:15;0.288
10:30;0.256
10:45;0.458
11:00;0.558
11:15;1.459
11:30;4.269
11:45;1.945
12:00;1.575
12:15;1.774
12:30;2.076
12:45;1.926
13:00;1.849
13:15;1.889
13:30;2.501
13:45;4.977
14:00;4.477
14:15;5.018
14:30;5.031
14:45;4.808
15:00;5.024
15:15;4.999
15:30;4.781
15:45;3.134
16:00;3.706
16:15;4.189
16:30;4.129
16:45;3.558
17:00;3.585
17:15;3.313
17:30;2.469
17:45;1.794
18:00;1.938
18:15;1.611
18:30;1.178
18:45;0.846
19:00;0.530
19:15;0.447
19:30;0.281
19:45;0.345
20:00;0.282
20:15;0.145
20:30;0.184
20:45;0.140
21:00;0.065
21:15;0.032
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
