 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.021
07:00;0.148
07:15;0.198
07:30;0.121
07:45;0.069
08:00;0.091
08:15;0.145
08:30;0.133
08:45;0.141
09:00;0.258
09:15;0.207
09:30;0.201
09:45;0.298
10:00;0.249
10:15;0.304
10:30;0.408
10:45;0.277
11:00;0.425
11:15;0.746
11:30;0.939
11:45;0.985
12:00;1.332
12:15;1.385
12:30;1.827
12:45;2.481
13:00;2.277
13:15;3.931
13:30;4.373
13:45;4.787
14:00;3.175
14:15;3.295
14:30;3.451
14:45;3.375
15:00;3.733
15:15;1.927
15:30;1.103
15:45;2.377
16:00;1.574
16:15;2.573
16:30;3.294
16:45;2.964
17:00;1.878
17:15;1.552
17:30;0.909
17:45;0.786
18:00;0.403
18:15;0.134
18:30;0.122
18:45;0.219
19:00;0.112
19:15;0.210
19:30;0.075
19:45;0.104
20:00;0.034
20:15;0.068
20:30;0.050
20:45;0.035
21:00;0.044
21:15;0.003
21:30;0.000
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
