 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.000
06:45;0.010
07:00;0.040
07:15;0.008
07:30;0.067
07:45;0.071
08:00;0.120
08:15;0.200
08:30;0.247
08:45;0.483
09:00;0.784
09:15;1.003
09:30;1.244
09:45;1.106
10:00;1.532
10:15;2.456
10:30;1.038
10:45;0.662
11:00;0.805
11:15;1.213
11:30;3.556
11:45;1.920
12:00;2.660
12:15;1.754
12:30;1.761
12:45;2.131
13:00;3.374
13:15;2.632
13:30;4.596
13:45;3.327
14:00;2.759
14:15;2.232
14:30;3.674
14:45;3.904
15:00;4.123
15:15;3.485
15:30;4.384
15:45;3.702
16:00;5.034
16:15;3.997
16:30;4.622
16:45;2.423
17:00;2.829
17:15;2.048
17:30;2.105
17:45;2.856
18:00;1.661
18:15;1.445
18:30;1.837
18:45;1.649
19:00;1.026
19:15;0.702
19:30;0.568
19:45;0.385
20:00;0.337
20:15;0.324
20:30;0.306
20:45;0.235
21:00;0.179
21:15;0.123
21:30;0.077
21:45;0.051
22:00;0.019
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
