 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;
08:15;
08:30;0.000
08:45;0.000
09:00;0.027
09:15;0.076
09:30;0.114
09:45;0.184
10:00;0.230
10:15;0.355
10:30;0.474
10:45;0.797
11:00;0.944
11:15;1.058
11:30;0.776
11:45;0.838
12:00;1.650
12:15;1.022
12:30;1.678
12:45;3.167
13:00;3.973
13:15;4.864
13:30;3.795
13:45;2.115
14:00;1.575
14:15;1.100
14:30;1.082
14:45;1.154
15:00;1.482
15:15;1.276
15:30;0.958
15:45;1.045
16:00;0.810
16:15;0.609
16:30;0.566
16:45;0.401
17:00;0.299
17:15;0.281
17:30;0.261
17:45;0.215
18:00;0.127
18:15;0.091
18:30;0.079
18:45;0.045
19:00;0.000
19:15;0.000
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
