 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.000
07:45;0.031
08:00;0.145
08:15;0.172
08:30;0.472
08:45;0.844
09:00;1.331
09:15;1.752
09:30;2.357
09:45;1.859
10:00;3.341
10:15;1.786
10:30;3.413
10:45;3.942
11:00;2.590
11:15;3.495
11:30;3.200
11:45;3.254
12:00;3.123
12:15;3.152
12:30;3.648
12:45;2.802
13:00;3.439
13:15;4.860
13:30;3.571
13:45;3.953
14:00;3.033
14:15;3.847
14:30;3.103
14:45;2.998
15:00;2.983
15:15;3.041
15:30;3.467
15:45;2.023
16:00;3.766
16:15;2.258
16:30;4.371
16:45;4.235
17:00;3.550
17:15;2.726
17:30;1.694
17:45;2.405
18:00;1.898
18:15;0.947
18:30;0.772
18:45;0.496
19:00;0.651
19:15;0.504
19:30;0.289
19:45;0.152
20:00;0.072
20:15;0.055
20:30;0.006
20:45;0.000
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
