 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.012
06:30;0.055
06:45;0.113
07:00;0.225
07:15;0.253
07:30;0.304
07:45;0.518
08:00;0.839
08:15;1.090
08:30;0.999
08:45;1.444
09:00;2.011
09:15;2.288
09:30;2.853
09:45;3.037
10:00;3.308
10:15;3.766
10:30;3.920
10:45;4.367
11:00;3.747
11:15;3.586
11:30;3.807
11:45;2.844
12:00;3.110
12:15;3.256
12:30;3.883
12:45;3.494
13:00;4.407
13:15;3.957
13:30;4.829
13:45;4.826
14:00;4.951
14:15;4.990
14:30;5.053
14:45;5.044
15:00;4.949
15:15;5.046
15:30;4.961
15:45;3.668
16:00;2.956
16:15;2.688
16:30;2.622
16:45;3.620
17:00;3.356
17:15;2.765
17:30;2.693
17:45;2.511
18:00;2.365
18:15;1.988
18:30;1.613
18:45;1.186
19:00;0.732
19:15;0.543
19:30;0.451
19:45;0.409
20:00;0.411
20:15;0.478
20:30;0.323
20:45;0.286
21:00;0.171
21:15;0.089
21:30;0.061
21:45;0.030
22:00;0.001
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
