 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.042
07:30;0.096
07:45;0.320
08:00;0.781
08:15;1.588
08:30;2.094
08:45;2.474
09:00;2.994
09:15;3.450
09:30;3.928
09:45;4.311
10:00;4.721
10:15;4.996
10:30;5.025
10:45;5.025
11:00;5.025
11:15;5.028
11:30;5.047
11:45;5.046
12:00;5.047
12:15;5.052
12:30;5.049
12:45;5.049
13:00;5.047
13:15;5.045
13:30;5.046
13:45;5.046
14:00;5.050
14:15;5.049
14:30;5.049
14:45;5.050
15:00;5.050
15:15;5.043
15:30;4.850
15:45;4.481
16:00;4.083
16:15;3.652
16:30;3.183
16:45;2.679
17:00;2.086
17:15;1.661
17:30;1.143
17:45;0.664
18:00;0.390
18:15;0.236
18:30;0.174
18:45;0.113
19:00;0.050
19:15;0.011
19:30;0.000
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
