 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.019
06:45;0.069
07:00;0.119
07:15;0.201
07:30;0.343
07:45;0.643
08:00;0.779
08:15;1.087
08:30;1.432
08:45;1.769
09:00;2.135
09:15;2.693
09:30;3.045
09:45;3.516
10:00;3.698
10:15;4.197
10:30;4.402
10:45;4.708
11:00;5.006
11:15;4.908
11:30;4.323
11:45;3.918
12:00;3.276
12:15;3.523
12:30;4.553
12:45;3.267
13:00;3.553
13:15;4.397
13:30;4.218
13:45;2.486
14:00;4.447
14:15;4.421
14:30;3.942
14:45;3.132
15:00;4.069
15:15;5.045
15:30;5.033
15:45;5.023
16:00;4.881
16:15;4.516
16:30;3.319
16:45;3.994
17:00;3.845
17:15;3.304
17:30;2.844
17:45;2.496
18:00;1.993
18:15;1.652
18:30;1.244
18:45;0.860
19:00;0.567
19:15;0.386
19:30;0.345
19:45;0.313
20:00;0.274
20:15;0.241
20:30;0.202
20:45;0.153
21:00;0.104
21:15;0.064
21:30;0.026
21:45;0.000
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
