 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.000
07:45;0.029
08:00;0.082
08:15;0.186
08:30;0.459
08:45;0.890
09:00;1.264
09:15;1.723
09:30;2.197
09:45;2.590
10:00;3.079
10:15;3.374
10:30;3.786
10:45;4.189
11:00;4.506
11:15;4.828
11:30;5.027
11:45;5.026
12:00;5.025
12:15;5.026
12:30;5.031
12:45;5.030
13:00;5.026
13:15;5.007
13:30;5.029
13:45;5.032
14:00;5.035
14:15;2.432
14:30;2.663
14:45;4.651
15:00;3.934
15:15;5.038
15:30;4.672
15:45;1.294
16:00;4.583
16:15;4.672
16:30;4.077
16:45;3.629
17:00;3.251
17:15;2.939
17:30;2.141
17:45;1.067
18:00;1.546
18:15;1.260
18:30;0.792
18:45;0.579
19:00;0.369
19:15;0.291
19:30;0.216
19:45;0.075
20:00;0.013
20:15;0.000
20:30;0.000
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
