 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.049
07:30;0.103
07:45;0.379
08:00;0.896
08:15;1.628
08:30;2.173
08:45;2.470
09:00;3.003
09:15;3.433
09:30;3.812
09:45;4.297
10:00;4.791
10:15;5.010
10:30;5.022
10:45;5.020
11:00;5.021
11:15;5.023
11:30;5.031
11:45;5.038
12:00;5.036
12:15;5.039
12:30;5.040
12:45;5.041
13:00;5.041
13:15;5.040
13:30;5.041
13:45;5.042
14:00;5.042
14:15;5.040
14:30;5.041
14:45;5.041
15:00;5.038
15:15;5.022
15:30;4.776
15:45;4.413
16:00;3.952
16:15;3.600
16:30;3.139
16:45;2.647
17:00;2.151
17:15;1.655
17:30;1.163
17:45;0.740
18:00;0.378
18:15;0.263
18:30;0.204
18:45;0.140
19:00;0.075
19:15;0.018
19:30;0.000
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
