 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.043
08:15;0.089
08:30;0.229
08:45;0.541
09:00;1.131
09:15;1.568
09:30;1.964
09:45;2.395
10:00;2.792
10:15;3.128
10:30;3.478
10:45;3.851
11:00;4.168
11:15;4.212
11:30;4.626
11:45;4.842
12:00;5.025
12:15;5.034
12:30;5.037
12:45;5.034
13:00;5.035
13:15;5.033
13:30;5.032
13:45;5.033
14:00;5.037
14:15;5.036
14:30;5.037
14:45;5.039
15:00;5.040
15:15;5.014
15:30;4.826
15:45;4.593
16:00;4.311
16:15;4.045
16:30;3.754
16:45;3.414
17:00;3.053
17:15;2.652
17:30;2.250
17:45;1.828
18:00;1.337
18:15;0.996
18:30;0.645
18:45;0.354
19:00;0.223
19:15;0.162
19:30;0.092
19:45;0.043
20:00;0.004
20:15;0.000
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
