 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.035
07:30;0.043
07:45;0.084
08:00;0.176
08:15;0.249
08:30;0.322
08:45;0.581
09:00;1.040
09:15;0.788
09:30;0.652
09:45;0.339
10:00;0.356
10:15;1.021
10:30;1.863
10:45;1.170
11:00;0.934
11:15;0.710
11:30;0.732
11:45;1.804
12:00;1.514
12:15;1.089
12:30;0.782
12:45;1.062
13:00;1.822
13:15;1.309
13:30;0.994
13:45;0.741
14:00;0.467
14:15;0.737
14:30;0.960
14:45;0.965
15:00;0.523
15:15;0.479
15:30;0.347
15:45;0.483
16:00;0.372
16:15;0.937
16:30;1.551
16:45;3.340
17:00;1.203
17:15;0.691
17:30;0.784
17:45;0.681
18:00;2.112
18:15;1.429
18:30;0.928
18:45;0.929
19:00;1.014
19:15;0.747
19:30;0.439
19:45;0.354
20:00;0.331
20:15;0.477
20:30;0.379
20:45;0.252
21:00;0.136
21:15;0.031
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
