 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.032
07:30;0.068
07:45;0.138
08:00;0.229
08:15;0.826
08:30;0.835
08:45;1.321
09:00;1.241
09:15;1.998
09:30;1.407
09:45;1.313
10:00;0.954
10:15;1.506
10:30;1.970
10:45;1.798
11:00;3.216
11:15;2.300
11:30;3.245
11:45;4.833
12:00;4.919
12:15;5.022
12:30;5.021
12:45;5.026
13:00;5.029
13:15;4.589
13:30;4.886
13:45;3.819
14:00;3.484
14:15;2.703
14:30;4.246
14:45;2.906
15:00;2.773
15:15;1.663
15:30;1.899
15:45;2.353
16:00;2.292
16:15;1.570
16:30;0.878
16:45;0.820
17:00;1.005
17:15;0.509
17:30;0.374
17:45;0.347
18:00;0.811
18:15;0.358
18:30;0.144
18:45;0.170
19:00;0.152
19:15;0.181
19:30;0.162
19:45;0.148
20:00;0.024
20:15;0.017
20:30;0.028
20:45;0.000
21:00;0.000
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
