 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.050
06:45;0.095
07:00;0.141
07:15;0.235
07:30;0.426
07:45;0.751
08:00;1.117
08:15;1.443
08:30;1.861
08:45;2.189
09:00;2.504
09:15;2.940
09:30;2.999
09:45;3.085
10:00;2.364
10:15;3.066
10:30;4.742
10:45;4.428
11:00;2.469
11:15;4.145
11:30;3.689
11:45;3.521
12:00;3.780
12:15;3.870
12:30;3.946
12:45;4.863
13:00;4.472
13:15;2.802
13:30;3.468
13:45;3.158
14:00;4.647
14:15;4.854
14:30;3.314
14:45;3.130
15:00;3.072
15:15;3.875
15:30;2.979
15:45;2.411
16:00;1.863
16:15;1.799
16:30;2.259
16:45;1.460
17:00;0.672
17:15;0.774
17:30;0.640
17:45;0.637
18:00;0.750
18:15;1.140
18:30;0.692
18:45;0.544
19:00;0.510
19:15;0.939
19:30;0.827
19:45;0.540
20:00;0.277
20:15;0.262
20:30;0.350
20:45;0.345
21:00;0.239
21:15;0.089
21:30;0.024
21:45;0.005
22:00;0.000
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
