 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;
08:15;
08:30;0.000
08:45;0.005
09:00;0.063
09:15;0.158
09:30;0.422
09:45;0.731
10:00;0.727
10:15;0.474
10:30;0.680
10:45;1.984
11:00;2.852
11:15;0.763
11:30;0.541
11:45;0.860
12:00;0.775
12:15;1.295
12:30;1.213
12:45;1.325
13:00;1.704
13:15;1.351
13:30;1.605
13:45;0.994
14:00;0.578
14:15;0.757
14:30;2.565
14:45;1.634
15:00;1.128
15:15;1.690
15:30;4.640
15:45;4.421
16:00;2.932
16:15;3.656
16:30;3.070
16:45;2.355
17:00;1.847
17:15;1.331
17:30;0.932
17:45;0.447
18:00;0.615
18:15;0.328
18:30;0.130
18:45;0.035
19:00;0.000
19:15;
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
