 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.000
07:45;0.002
08:00;0.039
08:15;0.078
08:30;0.072
08:45;0.127
09:00;0.157
09:15;0.205
09:30;0.390
09:45;0.607
10:00;0.381
10:15;0.498
10:30;0.582
10:45;0.591
11:00;0.981
11:15;1.165
11:30;1.348
11:45;1.332
12:00;1.383
12:15;1.351
12:30;1.698
12:45;1.182
13:00;1.319
13:15;0.998
13:30;1.140
13:45;1.038
14:00;0.954
14:15;0.698
14:30;0.932
14:45;1.109
15:00;1.186
15:15;1.172
15:30;1.283
15:45;0.781
16:00;0.268
16:15;0.720
16:30;1.038
16:45;1.138
17:00;1.047
17:15;0.959
17:30;0.619
17:45;0.427
18:00;0.344
18:15;0.508
18:30;0.699
18:45;0.488
19:00;0.326
19:15;0.315
19:30;0.221
19:45;0.207
20:00;0.112
20:15;0.081
20:30;0.047
20:45;0.022
21:00;0.000
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
