 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;
08:15;0.000
08:30;0.000
08:45;0.000
09:00;0.009
09:15;0.072
09:30;0.074
09:45;0.891
10:00;0.755
10:15;1.893
10:30;1.008
10:45;1.000
11:00;0.252
11:15;0.561
11:30;1.715
11:45;4.455
12:00;1.238
12:15;3.605
12:30;1.037
12:45;3.316
13:00;2.847
13:15;2.476
13:30;3.670
13:45;3.474
14:00;1.884
14:15;1.672
14:30;3.550
14:45;5.027
15:00;3.652
15:15;3.719
15:30;4.727
15:45;4.085
16:00;2.054
16:15;2.999
16:30;3.372
16:45;1.520
17:00;0.353
17:15;0.403
17:30;0.938
17:45;0.185
18:00;0.177
18:15;0.116
18:30;0.097
18:45;0.060
19:00;0.030
19:15;0.003
19:30;0.000
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
