 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.036
07:00;0.079
07:15;0.150
07:30;0.276
07:45;0.506
08:00;0.759
08:15;0.973
08:30;1.332
08:45;1.798
09:00;2.148
09:15;2.697
09:30;3.143
09:45;3.520
10:00;3.889
10:15;4.362
10:30;4.670
10:45;4.930
11:00;4.864
11:15;5.016
11:30;5.018
11:45;5.019
12:00;5.020
12:15;5.021
12:30;5.021
12:45;5.025
13:00;5.030
13:15;5.034
13:30;5.038
13:45;5.041
14:00;5.056
14:15;5.047
14:30;5.043
14:45;5.042
15:00;5.045
15:15;5.044
15:30;5.034
15:45;5.026
16:00;4.987
16:15;4.762
16:30;4.462
16:45;4.129
17:00;3.775
17:15;3.346
17:30;2.985
17:45;2.566
18:00;2.052
18:15;1.684
18:30;1.248
18:45;0.863
19:00;0.563
19:15;0.398
19:30;0.358
19:45;0.322
20:00;0.274
20:15;0.238
20:30;0.185
20:45;0.133
21:00;0.081
21:15;0.040
21:30;0.001
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
