 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.002
07:00;0.060
07:15;0.119
07:30;0.203
07:45;0.242
08:00;0.307
08:15;0.512
08:30;0.972
08:45;1.201
09:00;1.832
09:15;2.387
09:30;2.019
09:45;2.331
10:00;2.334
10:15;3.436
10:30;2.762
10:45;3.954
11:00;4.300
11:15;4.557
11:30;4.720
11:45;4.894
12:00;5.011
12:15;5.031
12:30;5.030
12:45;5.031
13:00;5.029
13:15;5.028
13:30;5.028
13:45;5.029
14:00;5.020
14:15;5.004
14:30;5.011
14:45;5.011
15:00;4.719
15:15;5.023
15:30;4.750
15:45;2.616
16:00;3.106
16:15;3.055
16:30;1.708
16:45;1.743
17:00;1.113
17:15;1.243
17:30;1.406
17:45;1.123
18:00;0.734
18:15;0.647
18:30;0.767
18:45;0.590
19:00;0.426
19:15;0.545
19:30;0.559
19:45;0.265
20:00;0.146
20:15;0.176
20:30;0.234
20:45;0.218
21:00;0.081
21:15;0.016
21:30;0.000
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
