 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.033
07:30;0.091
07:45;0.233
08:00;0.403
08:15;0.592
08:30;0.888
08:45;1.206
09:00;1.754
09:15;2.082
09:30;2.374
09:45;2.942
10:00;3.278
10:15;3.838
10:30;2.702
10:45;2.343
11:00;2.501
11:15;4.271
11:30;3.181
11:45;3.341
12:00;3.307
12:15;1.937
12:30;1.847
12:45;3.046
13:00;3.898
13:15;2.476
13:30;3.655
13:45;3.010
14:00;1.829
14:15;2.454
14:30;1.082
14:45;0.421
15:00;3.652
15:15;2.216
15:30;1.178
15:45;4.217
16:00;1.503
16:15;3.831
16:30;3.681
16:45;2.822
17:00;2.187
17:15;2.552
17:30;1.203
17:45;2.365
18:00;2.277
18:15;1.678
18:30;1.174
18:45;0.863
19:00;0.525
19:15;0.477
19:30;0.309
19:45;0.269
20:00;0.209
20:15;0.166
20:30;0.119
20:45;0.077
21:00;0.034
21:15;0.003
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
