 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.010
06:15;0.092
06:30;0.155
06:45;0.197
07:00;0.311
07:15;0.384
07:30;0.418
07:45;0.519
08:00;1.008
08:15;1.640
08:30;1.891
08:45;1.972
09:00;2.114
09:15;2.611
09:30;2.545
09:45;3.223
10:00;3.373
10:15;3.208
10:30;4.159
10:45;4.854
11:00;4.727
11:15;3.568
11:30;2.469
11:45;2.886
12:00;2.297
12:15;1.472
12:30;1.556
12:45;1.030
13:00;0.780
13:15;0.762
13:30;0.311
13:45;0.069
14:00;0.372
14:15;0.264
14:30;0.108
14:45;0.118
15:00;0.182
15:15;0.180
15:30;0.244
15:45;0.213
16:00;0.481
16:15;0.573
16:30;0.544
16:45;0.259
17:00;0.329
17:15;0.712
17:30;0.585
17:45;0.549
18:00;0.419
18:15;0.511
18:30;0.498
18:45;0.292
19:00;0.269
19:15;0.450
19:30;0.383
19:45;0.135
20:00;0.131
20:15;0.106
20:30;0.119
20:45;0.099
21:00;0.067
21:15;0.024
21:30;0.027
21:45;0.018
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
