 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.009
06:30;0.056
06:45;0.129
07:00;0.215
07:15;0.295
07:30;0.545
07:45;0.495
08:00;0.715
08:15;0.656
08:30;0.584
08:45;0.714
09:00;1.073
09:15;0.905
09:30;1.150
09:45;1.138
10:00;1.167
10:15;2.508
10:30;2.549
10:45;2.884
11:00;3.338
11:15;2.852
11:30;2.097
11:45;0.923
12:00;2.109
12:15;4.097
12:30;4.261
12:45;4.529
13:00;4.642
13:15;4.224
13:30;4.323
13:45;3.996
14:00;4.335
14:15;4.428
14:30;4.000
14:45;3.440
15:00;4.654
15:15;4.957
15:30;4.962
15:45;4.964
16:00;4.150
16:15;4.327
16:30;4.286
16:45;3.818
17:00;2.907
17:15;3.364
17:30;2.927
17:45;2.238
18:00;2.165
18:15;1.767
18:30;1.469
18:45;1.349
19:00;1.213
19:15;0.959
19:30;0.672
19:45;0.637
20:00;0.500
20:15;0.499
20:30;0.534
20:45;0.335
21:00;0.207
21:15;0.132
21:30;0.113
21:45;0.057
22:00;0.017
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
