 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;0.000
07:30;0.000
07:45;0.046
08:00;0.141
08:15;0.348
08:30;0.611
08:45;0.410
09:00;0.421
09:15;0.502
09:30;0.411
09:45;0.381
10:00;0.311
10:15;0.375
10:30;0.633
10:45;0.931
11:00;0.845
11:15;0.670
11:30;0.709
11:45;0.844
12:00;0.623
12:15;0.952
12:30;0.845
12:45;0.805
13:00;0.807
13:15;0.595
13:30;0.553
13:45;0.431
14:00;0.339
14:15;0.632
14:30;0.920
14:45;1.104
15:00;1.457
15:15;2.783
15:30;1.241
15:45;1.652
16:00;1.288
16:15;1.556
16:30;1.429
16:45;0.944
17:00;0.805
17:15;0.551
17:30;0.384
17:45;0.272
18:00;0.161
18:15;0.049
18:30;0.071
18:45;0.036
19:00;0.002
19:15;0.000
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
