 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;0.000
07:15;0.000
07:30;0.032
07:45;0.098
08:00;0.208
08:15;0.324
08:30;0.553
08:45;0.835
09:00;1.246
09:15;1.602
09:30;2.039
09:45;2.458
10:00;2.802
10:15;3.363
10:30;3.779
10:45;4.071
11:00;3.852
11:15;3.379
11:30;2.837
11:45;3.955
12:00;4.936
12:15;2.730
12:30;2.174
12:45;2.384
13:00;2.265
13:15;3.469
13:30;4.362
13:45;5.038
14:00;5.013
14:15;4.650
14:30;3.105
14:45;4.004
15:00;5.030
15:15;5.024
15:30;3.083
15:45;4.339
16:00;3.222
16:15;3.080
16:30;1.248
16:45;2.890
17:00;3.562
17:15;3.176
17:30;2.728
17:45;2.336
18:00;1.849
18:15;1.723
18:30;1.580
18:45;1.339
19:00;0.589
19:15;0.409
19:30;0.443
19:45;0.512
20:00;0.319
20:15;0.286
20:30;0.167
20:45;0.042
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
