 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.008
07:00;0.054
07:15;0.097
07:30;0.179
07:45;0.324
08:00;0.597
08:15;0.777
08:30;1.063
08:45;1.430
09:00;1.738
09:15;2.304
09:30;2.678
09:45;3.120
10:00;3.443
10:15;3.865
10:30;4.179
10:45;4.558
11:00;4.694
11:15;3.989
11:30;4.631
11:45;3.939
12:00;4.822
12:15;5.036
12:30;5.037
12:45;4.625
13:00;5.037
13:15;3.767
13:30;4.478
13:45;4.154
14:00;5.053
14:15;4.043
14:30;3.520
14:45;4.263
15:00;3.820
15:15;3.560
15:30;3.885
15:45;3.968
16:00;4.250
16:15;2.931
16:30;3.282
16:45;3.383
17:00;2.379
17:15;2.849
17:30;2.976
17:45;2.605
18:00;2.002
18:15;1.806
18:30;1.348
18:45;1.142
19:00;1.125
19:15;0.885
19:30;0.526
19:45;0.596
20:00;0.361
20:15;0.288
20:30;0.234
20:45;0.182
21:00;0.104
21:15;0.065
21:30;0.026
21:45;0.001
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
