 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.000
06:30;0.005
06:45;0.002
07:00;0.004
07:15;0.009
07:30;0.049
07:45;0.135
08:00;0.111
08:15;0.323
08:30;0.235
08:45;0.434
09:00;0.357
09:15;0.459
09:30;0.529
09:45;1.097
10:00;1.127
10:15;1.444
10:30;2.004
10:45;2.227
11:00;1.688
11:15;1.755
11:30;3.497
11:45;2.398
12:00;1.339
12:15;1.395
12:30;1.163
12:45;1.908
13:00;3.296
13:15;2.236
13:30;1.974
13:45;3.351
14:00;0.900
14:15;1.092
14:30;1.162
14:45;0.860
15:00;2.717
15:15;2.625
15:30;3.286
15:45;1.693
16:00;1.812
16:15;3.185
16:30;4.270
16:45;2.392
17:00;2.384
17:15;3.295
17:30;0.926
17:45;0.538
18:00;0.533
18:15;1.384
18:30;1.338
18:45;1.272
19:00;1.347
19:15;1.269
19:30;0.821
19:45;0.567
20:00;0.540
20:15;0.373
20:30;0.332
20:45;0.221
21:00;0.184
21:15;0.182
21:30;0.101
21:45;0.067
22:00;0.024
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
