 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.006
06:45;0.058
07:00;0.114
07:15;0.198
07:30;0.381
07:45;0.294
08:00;0.385
08:15;0.586
08:30;0.574
08:45;0.665
09:00;0.810
09:15;2.685
09:30;3.247
09:45;3.663
10:00;3.931
10:15;4.274
10:30;1.962
10:45;1.345
11:00;0.851
11:15;0.780
11:30;0.844
11:45;1.467
12:00;1.970
12:15;2.270
12:30;3.060
12:45;2.688
13:00;2.085
13:15;3.485
13:30;4.967
13:45;5.013
14:00;4.916
14:15;4.214
14:30;3.343
14:45;3.547
15:00;3.211
15:15;2.694
15:30;5.029
15:45;5.035
16:00;5.036
16:15;5.029
16:30;4.127
16:45;4.376
17:00;3.929
17:15;3.517
17:30;3.101
17:45;2.660
18:00;2.126
18:15;1.729
18:30;1.270
18:45;0.858
19:00;0.553
19:15;0.387
19:30;0.352
19:45;0.338
20:00;0.307
20:15;0.271
20:30;0.230
20:45;0.183
21:00;0.126
21:15;0.070
21:30;0.025
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
