 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.001
06:45;0.071
07:00;0.152
07:15;0.247
07:30;0.532
07:45;0.445
08:00;0.428
08:15;0.601
08:30;0.734
08:45;0.895
09:00;1.391
09:15;0.804
09:30;1.473
09:45;2.144
10:00;2.474
10:15;3.391
10:30;3.001
10:45;4.440
11:00;2.273
11:15;2.037
11:30;3.927
11:45;4.375
12:00;4.382
12:15;4.103
12:30;3.106
12:45;4.038
13:00;2.521
13:15;2.990
13:30;3.771
13:45;2.342
14:00;2.675
14:15;4.044
14:30;4.487
14:45;3.781
15:00;3.561
15:15;4.318
15:30;4.104
15:45;4.918
16:00;4.415
16:15;2.770
16:30;2.366
16:45;2.092
17:00;2.740
17:15;3.706
17:30;1.987
17:45;1.740
18:00;1.701
18:15;1.607
18:30;1.329
18:45;0.871
19:00;0.714
19:15;0.454
19:30;0.446
19:45;0.371
20:00;0.331
20:15;0.275
20:30;0.235
20:45;0.182
21:00;0.121
21:15;0.063
21:30;0.036
21:45;0.017
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
