 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.001
07:00;0.041
07:15;0.080
07:30;0.161
07:45;0.329
08:00;0.623
08:15;0.754
08:30;1.019
08:45;1.431
09:00;1.828
09:15;2.318
09:30;2.683
09:45;3.093
10:00;3.446
10:15;3.863
10:30;4.202
10:45;4.492
11:00;4.717
11:15;4.959
11:30;5.032
11:45;5.031
12:00;5.033
12:15;5.029
12:30;5.029
12:45;5.030
13:00;5.030
13:15;5.033
13:30;5.037
13:45;5.041
14:00;5.039
14:15;5.049
14:30;5.046
14:45;5.041
15:00;5.038
15:15;5.041
15:30;5.039
15:45;5.029
16:00;4.938
16:15;4.708
16:30;4.433
16:45;4.107
17:00;3.707
17:15;3.419
17:30;2.900
17:45;1.901
18:00;2.539
18:15;1.883
18:30;1.314
18:45;0.714
19:00;0.938
19:15;0.464
19:30;0.335
19:45;0.304
20:00;0.275
20:15;0.240
20:30;0.180
20:45;0.120
21:00;0.091
21:15;0.049
21:30;0.010
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
