 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;0.000
07:15;0.022
07:30;0.089
07:45;0.230
08:00;0.447
08:15;0.712
08:30;0.778
08:45;0.949
09:00;1.817
09:15;2.230
09:30;2.637
09:45;2.942
10:00;2.978
10:15;1.794
10:30;1.707
10:45;1.131
11:00;1.515
11:15;2.131
11:30;2.411
11:45;2.483
12:00;0.935
12:15;1.561
12:30;4.225
12:45;2.213
13:00;2.120
13:15;1.869
13:30;1.565
13:45;1.242
14:00;0.883
14:15;1.012
14:30;1.381
14:45;1.549
15:00;1.590
15:15;1.717
15:30;2.087
15:45;3.798
16:00;3.860
16:15;3.388
16:30;2.947
16:45;2.472
17:00;1.992
17:15;1.524
17:30;1.073
17:45;0.664
18:00;0.377
18:15;0.222
18:30;0.151
18:45;0.086
19:00;0.019
19:15;0.000
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
