 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.020
07:30;0.071
07:45;0.145
08:00;0.200
08:15;0.271
08:30;0.260
08:45;0.276
09:00;0.335
09:15;0.423
09:30;0.737
09:45;0.830
10:00;0.901
10:15;1.085
10:30;1.484
10:45;2.644
11:00;2.407
11:15;2.248
11:30;1.974
11:45;1.839
12:00;2.855
12:15;4.398
12:30;3.652
12:45;4.517
13:00;5.040
13:15;4.531
13:30;4.996
13:45;4.960
14:00;5.047
14:15;4.770
14:30;5.045
14:45;5.048
15:00;5.050
15:15;5.050
15:30;5.050
15:45;5.049
16:00;5.033
16:15;4.902
16:30;4.602
16:45;4.255
17:00;3.803
17:15;3.453
17:30;3.005
17:45;2.574
18:00;2.121
18:15;1.660
18:30;1.219
18:45;0.820
19:00;0.462
19:15;0.356
19:30;0.310
19:45;0.278
20:00;0.236
20:15;0.188
20:30;0.116
20:45;0.079
21:00;0.035
21:15;0.002
21:30;0.000
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
