 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;0.000
06:30;0.000
06:45;0.000
07:00;0.015
07:15;0.100
07:30;0.086
07:45;0.331
08:00;0.526
08:15;0.527
08:30;0.247
08:45;0.926
09:00;1.301
09:15;2.431
09:30;2.803
09:45;3.282
10:00;3.458
10:15;3.590
10:30;3.746
10:45;3.892
11:00;5.025
11:15;4.356
11:30;5.026
11:45;3.254
12:00;4.482
12:15;4.569
12:30;5.022
12:45;4.133
13:00;3.091
13:15;3.548
13:30;4.273
13:45;3.798
14:00;4.079
14:15;4.229
14:30;2.908
14:45;2.706
15:00;3.733
15:15;3.229
15:30;2.421
15:45;2.181
16:00;2.872
16:15;2.428
16:30;2.022
16:45;1.919
17:00;2.673
17:15;2.794
17:30;2.171
17:45;2.171
18:00;2.009
18:15;1.299
18:30;1.028
18:45;0.929
19:00;0.919
19:15;0.932
19:30;0.585
19:45;0.480
20:00;0.344
20:15;0.389
20:30;0.395
20:45;0.217
21:00;0.143
21:15;0.051
21:30;0.014
21:45;0.001
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
