 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;
08:15;
08:30;0.000
08:45;0.030
09:00;0.109
09:15;0.168
09:30;0.207
09:45;0.487
10:00;0.908
10:15;1.036
10:30;0.355
10:45;0.285
11:00;0.289
11:15;0.418
11:30;0.659
11:45;0.834
12:00;0.765
12:15;2.666
12:30;2.060
12:45;1.578
13:00;1.559
13:15;2.855
13:30;1.994
13:45;1.298
14:00;1.925
14:15;2.710
14:30;3.324
14:45;2.849
15:00;3.185
15:15;1.571
15:30;1.946
15:45;2.519
16:00;0.772
16:15;0.785
16:30;0.183
16:45;0.227
17:00;0.187
17:15;0.470
17:30;0.312
17:45;0.098
18:00;0.041
18:15;0.027
18:30;0.162
18:45;0.079
19:00;0.020
19:15;0.000
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
