 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.048
06:45;0.100
07:00;0.169
07:15;0.236
07:30;0.384
07:45;0.575
08:00;0.774
08:15;0.987
08:30;1.310
08:45;1.400
09:00;2.036
09:15;2.674
09:30;3.071
09:45;3.550
10:00;3.843
10:15;4.137
10:30;4.379
10:45;4.649
11:00;4.867
11:15;5.028
11:30;5.030
11:45;5.033
12:00;5.035
12:15;5.032
12:30;5.031
12:45;5.019
13:00;5.037
13:15;5.037
13:30;5.048
13:45;5.050
14:00;5.054
14:15;5.053
14:30;5.055
14:45;5.055
15:00;5.057
15:15;5.054
15:30;5.047
15:45;5.042
16:00;5.001
16:15;4.873
16:30;4.013
16:45;4.039
17:00;3.710
17:15;2.254
17:30;1.580
17:45;2.300
18:00;2.367
18:15;1.389
18:30;1.644
18:45;1.338
19:00;1.026
19:15;0.562
19:30;0.458
19:45;0.635
20:00;0.440
20:15;0.349
20:30;0.258
20:45;0.178
21:00;0.103
21:15;0.065
21:30;0.029
21:45;0.002
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
