 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;0.000
08:15;0.000
08:30;0.016
08:45;0.109
09:00;0.172
09:15;0.103
09:30;0.097
09:45;0.082
10:00;0.068
10:15;0.130
10:30;0.138
10:45;0.180
11:00;0.346
11:15;0.305
11:30;0.620
11:45;0.466
12:00;0.435
12:15;0.458
12:30;0.796
12:45;1.004
13:00;0.379
13:15;0.633
13:30;0.963
13:45;1.615
14:00;3.334
14:15;1.868
14:30;1.389
14:45;1.214
15:00;1.728
15:15;1.634
15:30;1.919
15:45;1.052
16:00;3.297
16:15;3.408
16:30;0.529
16:45;0.416
17:00;1.632
17:15;1.545
17:30;1.443
17:45;0.539
18:00;0.332
18:15;0.100
18:30;0.116
18:45;0.074
19:00;0.055
19:15;0.022
19:30;0.000
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
