 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.005
07:30;0.044
07:45;0.168
08:00;0.396
08:15;0.537
08:30;0.826
08:45;1.123
09:00;1.629
09:15;2.044
09:30;2.503
09:45;2.943
10:00;3.472
10:15;3.891
10:30;4.314
10:45;4.499
11:00;4.509
11:15;4.797
11:30;4.869
11:45;4.929
12:00;4.662
12:15;5.016
12:30;5.010
12:45;5.011
13:00;5.015
13:15;5.020
13:30;5.026
13:45;5.029
14:00;5.034
14:15;4.953
14:30;4.131
14:45;4.955
15:00;4.758
15:15;3.739
15:30;4.560
15:45;3.722
16:00;4.985
16:15;3.904
16:30;2.754
16:45;2.363
17:00;2.474
17:15;3.350
17:30;2.044
17:45;1.190
18:00;1.662
18:15;1.384
18:30;1.037
18:45;0.908
19:00;0.596
19:15;0.436
19:30;0.355
19:45;0.296
20:00;0.227
20:15;0.148
20:30;0.074
20:45;0.029
21:00;0.000
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
