 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.046
08:15;0.108
08:30;0.221
08:45;0.592
09:00;1.125
09:15;1.477
09:30;1.922
09:45;2.393
10:00;2.776
10:15;3.226
10:30;3.553
10:45;3.759
11:00;4.242
11:15;4.553
11:30;4.697
11:45;4.889
12:00;5.016
12:15;5.041
12:30;5.037
12:45;5.037
13:00;5.044
13:15;5.049
13:30;5.043
13:45;5.045
14:00;5.052
14:15;5.052
14:30;5.047
14:45;5.040
15:00;5.036
15:15;5.035
15:30;4.950
15:45;4.734
16:00;4.412
16:15;4.161
16:30;3.764
16:45;3.428
17:00;3.029
17:15;2.628
17:30;2.285
17:45;1.873
18:00;1.400
18:15;1.071
18:30;0.725
18:45;0.436
19:00;0.241
19:15;0.167
19:30;0.085
19:45;0.046
20:00;0.006
20:15;0.000
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
