 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.009
08:00;0.098
08:15;0.116
08:30;0.130
08:45;0.398
09:00;0.805
09:15;1.088
09:30;1.729
09:45;2.419
10:00;2.201
10:15;1.204
10:30;2.410
10:45;3.783
11:00;4.206
11:15;2.958
11:30;4.619
11:45;3.946
12:00;4.143
12:15;4.784
12:30;4.010
12:45;3.322
13:00;4.658
13:15;4.952
13:30;4.112
13:45;4.786
14:00;4.396
14:15;4.797
14:30;3.055
14:45;3.008
15:00;5.048
15:15;4.946
15:30;4.876
15:45;4.732
16:00;4.675
16:15;4.125
16:30;4.038
16:45;
17:00;2.999
17:15;2.132
17:30;1.376
17:45;1.015
18:00;0.671
18:15;0.597
18:30;0.442
18:45;0.409
19:00;0.281
19:15;0.174
19:30;0.077
19:45;0.048
20:00;0.026
20:15;0.004
20:30;0.000
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
