 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.005
07:15;0.063
07:30;0.128
07:45;0.361
08:00;0.931
08:15;1.531
08:30;2.122
08:45;2.455
09:00;2.952
09:15;3.350
09:30;3.800
09:45;4.241
10:00;4.664
10:15;4.963
10:30;5.015
10:45;5.018
11:00;5.017
11:15;5.018
11:30;5.028
11:45;5.028
12:00;5.037
12:15;5.034
12:30;5.035
12:45;5.035
13:00;5.035
13:15;5.032
13:30;5.034
13:45;5.034
14:00;5.035
14:15;5.034
14:30;5.034
14:45;5.035
15:00;5.036
15:15;4.859
15:30;4.607
15:45;4.307
16:00;3.880
16:15;3.545
16:30;3.077
16:45;2.564
17:00;2.029
17:15;1.633
17:30;1.140
17:45;0.728
18:00;0.382
18:15;0.266
18:30;0.207
18:45;0.142
19:00;0.077
19:15;0.021
19:30;0.000
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
