 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;0.000
07:00;0.000
07:15;0.000
07:30;0.000
07:45;0.020
08:00;0.008
08:15;0.080
08:30;0.114
08:45;0.102
09:00;0.272
09:15;0.131
09:30;0.241
09:45;0.536
10:00;0.450
10:15;0.393
10:30;0.907
10:45;2.061
11:00;1.953
11:15;1.927
11:30;1.938
11:45;1.126
12:00;1.489
12:15;1.997
12:30;1.095
12:45;1.579
13:00;1.579
13:15;2.555
13:30;2.394
13:45;1.313
14:00;3.342
14:15;3.642
14:30;3.999
14:45;3.923
15:00;3.214
15:15;2.552
15:30;1.296
15:45;0.398
16:00;0.290
16:15;0.551
16:30;0.392
16:45;0.357
17:00;0.506
17:15;0.796
17:30;0.547
17:45;0.914
18:00;0.932
18:15;0.756
18:30;0.416
18:45;0.680
19:00;0.447
19:15;0.369
19:30;0.114
19:45;0.078
20:00;0.101
20:15;0.102
20:30;0.062
20:45;0.037
21:00;0.001
21:15;0.000
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
