 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;
07:45;
08:00;
08:15;0.000
08:30;0.000
08:45;0.000
09:00;0.054
09:15;0.199
09:30;0.407
09:45;0.607
10:00;0.385
10:15;0.427
10:30;0.349
10:45;0.353
11:00;0.301
11:15;0.321
11:30;0.394
11:45;0.449
12:00;0.677
12:15;1.234
12:30;1.004
12:45;1.871
13:00;2.967
13:15;2.493
13:30;2.530
13:45;2.576
14:00;2.516
14:15;4.747
14:30;3.844
14:45;2.036
15:00;1.317
15:15;3.876
15:30;3.321
15:45;3.605
16:00;0.909
16:15;1.221
16:30;2.047
16:45;1.545
17:00;2.907
17:15;1.864
17:30;0.963
17:45;0.650
18:00;0.636
18:15;0.211
18:30;0.199
18:45;0.142
19:00;0.069
19:15;0.004
19:30;
19:45;
20:00;
20:15;
20:30;
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
