 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.000
08:00;0.000
08:15;0.009
08:30;0.036
08:45;0.055
09:00;0.116
09:15;0.193
09:30;0.789
09:45;1.213
10:00;2.580
10:15;3.387
10:30;3.700
10:45;3.921
11:00;3.928
11:15;3.952
11:30;4.930
11:45;4.695
12:00;4.268
12:15;4.149
12:30;4.990
12:45;4.683
13:00;4.321
13:15;4.959
13:30;3.494
13:45;3.704
14:00;3.094
14:15;3.353
14:30;3.759
14:45;4.309
15:00;3.540
15:15;2.842
15:30;2.817
15:45;1.617
16:00;1.459
16:15;1.487
16:30;1.502
16:45;1.726
17:00;1.299
17:15;1.522
17:30;1.159
17:45;0.896
18:00;0.741
18:15;0.636
18:30;0.418
18:45;0.400
19:00;0.292
19:15;0.229
19:30;0.217
19:45;0.098
20:00;0.054
20:15;0.022
20:30;0.000
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
