 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;
06:45;
07:00;
07:15;
07:30;0.000
07:45;0.005
08:00;0.071
08:15;0.164
08:30;0.314
08:45;0.482
09:00;0.645
09:15;0.856
09:30;1.139
09:45;1.425
10:00;1.955
10:15;2.282
10:30;2.728
10:45;3.084
11:00;3.484
11:15;3.276
11:30;3.514
11:45;4.522
12:00;4.980
12:15;4.879
12:30;4.866
12:45;5.020
13:00;5.039
13:15;5.040
13:30;5.034
13:45;5.030
14:00;5.037
14:15;5.026
14:30;4.922
14:45;4.574
15:00;4.796
15:15;4.596
15:30;4.324
15:45;4.026
16:00;3.797
16:15;3.599
16:30;3.421
16:45;3.071
17:00;2.849
17:15;2.580
17:30;2.113
17:45;1.791
18:00;1.508
18:15;1.037
18:30;0.774
18:45;0.629
19:00;0.590
19:15;0.423
19:30;0.291
19:45;0.195
20:00;0.087
20:15;0.018
20:30;0.000
20:45;
21:00;
21:15;
21:30;
21:45;
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
