 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;0.000
06:15;0.000
06:30;0.027
06:45;0.070
07:00;0.114
07:15;0.225
07:30;0.383
07:45;0.607
08:00;1.242
08:15;1.103
08:30;1.631
08:45;1.872
09:00;2.323
09:15;2.864
09:30;3.216
09:45;3.723
10:00;4.198
10:15;4.455
10:30;4.676
10:45;5.001
11:00;5.023
11:15;5.022
11:30;5.024
11:45;5.021
12:00;5.022
12:15;5.023
12:30;5.021
12:45;5.023
13:00;5.027
13:15;5.029
13:30;5.037
13:45;5.037
14:00;5.049
14:15;5.048
14:30;5.048
14:45;5.047
15:00;5.048
15:15;5.051
15:30;5.044
15:45;5.040
16:00;5.001
16:15;4.848
16:30;4.550
16:45;4.213
17:00;3.819
17:15;3.420
17:30;3.017
17:45;2.606
18:00;2.088
18:15;1.693
18:30;1.205
18:45;0.893
19:00;0.704
19:15;0.543
19:30;0.413
19:45;0.324
20:00;0.233
20:15;0.225
20:30;0.191
20:45;0.169
21:00;0.142
21:15;0.085
21:30;0.049
21:45;0.012
22:00;0.000
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
