 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;0.000
05:45;0.000
06:00;0.030
06:15;0.075
06:30;0.169
06:45;0.239
07:00;0.271
07:15;0.322
07:30;0.382
07:45;0.590
08:00;0.880
08:15;1.139
08:30;1.152
08:45;0.890
09:00;1.729
09:15;2.449
09:30;2.482
09:45;2.498
10:00;3.727
10:15;2.687
10:30;3.677
10:45;4.419
11:00;2.380
11:15;3.306
11:30;4.901
11:45;5.042
12:00;4.645
12:15;4.117
12:30;3.084
12:45;1.576
13:00;0.756
13:15;0.274
13:30;0.151
13:45;0.177
14:00;0.402
14:15;0.582
14:30;0.988
14:45;1.368
15:00;1.672
15:15;1.875
15:30;2.211
15:45;2.003
16:00;2.124
16:15;3.905
16:30;3.855
16:45;3.690
17:00;3.353
17:15;3.284
17:30;2.805
17:45;1.874
18:00;1.114
18:15;1.347
18:30;1.704
18:45;1.589
19:00;1.449
19:15;0.895
19:30;1.015
19:45;0.894
20:00;0.585
20:15;0.453
20:30;0.301
20:45;0.296
21:00;0.284
21:15;0.140
21:30;0.067
21:45;0.044
22:00;0.017
22:15;0.002
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
