 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;
06:00;
06:15;
06:30;0.000
06:45;0.000
07:00;0.037
07:15;0.079
07:30;0.158
07:45;0.291
08:00;0.521
08:15;0.714
08:30;0.947
08:45;1.325
09:00;1.772
09:15;2.143
09:30;2.556
09:45;2.984
10:00;3.366
10:15;3.694
10:30;4.054
10:45;4.314
11:00;4.518
11:15;4.751
11:30;4.925
11:45;5.031
12:00;5.033
12:15;5.032
12:30;5.033
12:45;5.031
13:00;5.031
13:15;5.029
13:30;5.025
13:45;5.027
14:00;5.023
14:15;5.025
14:30;5.025
14:45;5.025
15:00;5.027
15:15;5.025
15:30;5.004
15:45;4.881
16:00;4.616
16:15;4.415
16:30;4.149
16:45;3.859
17:00;3.465
17:15;3.180
17:30;2.835
17:45;2.478
18:00;2.103
18:15;1.713
18:30;1.317
18:45;0.935
19:00;0.550
19:15;0.397
19:30;0.328
19:45;0.299
20:00;0.266
20:15;0.224
20:30;0.177
20:45;0.129
21:00;0.074
21:15;0.034
21:30;0.002
21:45;0.000
22:00;
22:15;
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
