 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.030
06:30;0.081
06:45;0.151
07:00;0.256
07:15;0.403
07:30;0.661
07:45;0.977
08:00;1.000
08:15;1.169
08:30;1.773
08:45;1.284
09:00;1.362
09:15;2.225
09:30;3.083
09:45;3.544
10:00;3.870
10:15;4.097
10:30;4.320
10:45;4.692
11:00;4.874
11:15;4.922
11:30;4.248
11:45;5.014
12:00;4.180
12:15;5.005
12:30;5.005
12:45;3.795
13:00;4.540
13:15;4.995
13:30;3.676
13:45;4.484
14:00;2.855
14:15;2.179
14:30;1.581
14:45;4.428
15:00;1.670
15:15;1.279
15:30;4.806
15:45;2.489
16:00;2.707
16:15;3.143
16:30;3.796
16:45;3.170
17:00;2.676
17:15;2.101
17:30;1.895
17:45;1.635
18:00;1.419
18:15;1.148
18:30;1.202
18:45;1.108
19:00;1.030
19:15;1.010
19:30;0.937
19:45;0.884
20:00;0.615
20:15;0.505
20:30;0.440
20:45;0.355
21:00;0.267
21:15;0.142
21:30;0.073
21:45;0.045
22:00;0.012
22:15;0.000
22:30;0.000
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
