 ;Tribout Peter Brugge / Power / Mean Values  [kW]0
00:15;
00:30;
00:45;
01:00;
01:15;
01:30;
01:45;
02:00;
02:15;
02:30;
02:45;
03:00;
03:15;
03:30;
03:45;
04:00;
04:15;
04:30;
04:45;
05:00;
05:15;
05:30;
05:45;0.000
06:00;0.000
06:15;0.000
06:30;0.043
06:45;0.082
07:00;0.118
07:15;0.170
07:30;0.289
07:45;0.558
08:00;0.966
08:15;1.269
08:30;1.503
08:45;1.832
09:00;2.244
09:15;2.620
09:30;2.955
09:45;3.331
10:00;3.812
10:15;4.072
10:30;4.181
10:45;4.516
11:00;4.723
11:15;4.911
11:30;5.029
11:45;5.031
12:00;5.023
12:15;5.028
12:30;5.028
12:45;5.027
13:00;5.036
13:15;5.039
13:30;5.037
13:45;5.036
14:00;4.604
14:15;5.038
14:30;5.036
14:45;5.036
15:00;5.040
15:15;5.039
15:30;5.039
15:45;5.035
16:00;4.988
16:15;4.684
16:30;4.425
16:45;4.100
17:00;3.744
17:15;3.458
17:30;3.078
17:45;2.711
18:00;2.313
18:15;1.897
18:30;1.467
18:45;1.086
19:00;0.630
19:15;0.419
19:30;0.349
19:45;0.371
20:00;0.334
20:15;0.352
20:30;0.344
20:45;0.349
21:00;0.220
21:15;0.120
21:30;0.063
21:45;0.042
22:00;0.009
22:15;0.000
22:30;
22:45;
23:00;
23:15;
23:30;
23:45;
00:00;
